Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TestDemo,Chrome 68.0.3440.106,,2018-09-07 15:01:47,2018-09-07 15:02:48,1m - 0.722s,PASSED
,,,,,,
Test Cases/Rate_Table_Variable_exist_in_the_system,Chrome 68.0.3440.106,,2018-09-07 15:01:48,2018-09-07 15:02:48,1m - 0.081s,PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-07 15:01:48,2018-09-07 15:02:34,45.930s,PASSED
mouseOver,Chrome 68.0.3440.106,,2018-09-07 15:02:34,2018-09-07 15:02:35,0.649s,PASSED
scrollToElement,Chrome 68.0.3440.106,,2018-09-07 15:02:35,2018-09-07 15:02:36,0.483s,PASSED
scrollToElement,Chrome 68.0.3440.106,,2018-09-07 15:02:36,2018-09-07 15:02:36,0.081s,PASSED
click,Chrome 68.0.3440.106,,2018-09-07 15:02:36,2018-09-07 15:02:37,1.349s,PASSED
click,Chrome 68.0.3440.106,,2018-09-07 15:02:37,2018-09-07 15:02:37,0.250s,PASSED
click,Chrome 68.0.3440.106,,2018-09-07 15:02:37,2018-09-07 15:02:39,1.884s,PASSED
scrollToElement,Chrome 68.0.3440.106,,2018-09-07 15:02:39,2018-09-07 15:02:39,0.050s,PASSED
click,Chrome 68.0.3440.106,,2018-09-07 15:02:39,2018-09-07 15:02:40,0.454s,PASSED
click,Chrome 68.0.3440.106,,2018-09-07 15:02:40,2018-09-07 15:02:40,0.294s,PASSED
scrollToElement,Chrome 68.0.3440.106,,2018-09-07 15:02:40,2018-09-07 15:02:40,0.122s,PASSED
click,Chrome 68.0.3440.106,,2018-09-07 15:02:40,2018-09-07 15:02:40,0.161s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-07 15:02:40,2018-09-07 15:02:41,0.450s,PASSED
click,Chrome 68.0.3440.106,,2018-09-07 15:02:41,2018-09-07 15:02:41,0.191s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-07 15:02:41,2018-09-07 15:02:46,5.014s,PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-07 15:02:46,2018-09-07 15:02:48,2.180s,PASSED
