Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TestDemo,Chrome 68.0.3440.106,,2018-09-05 15:16:41,2018-09-05 15:17:33,51.902s,PASSED
,,,,,,
Test Cases/Commission Login,Chrome 68.0.3440.106,,2018-09-05 15:16:42,2018-09-05 15:17:27,45.130s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-09-05 15:16:42,2018-09-05 15:16:47,4.253s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-05 15:16:47,2018-09-05 15:16:58,11.318s,PASSED
maximizeWindow,Chrome 68.0.3440.106,,2018-09-05 15:16:58,2018-09-05 15:16:59,1.169s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-05 15:16:59,2018-09-05 15:17:00,0.508s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-05 15:17:00,2018-09-05 15:17:00,0.209s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 15:17:00,2018-09-05 15:17:00,0.212s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 15:17:00,2018-09-05 15:17:03,3.261s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 15:17:03,2018-09-05 15:17:04,0.795s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 15:17:04,2018-09-05 15:17:27,22.818s,PASSED
,,,,,,
Test Cases/Commission Logout,Chrome 68.0.3440.106,,2018-09-05 15:17:27,2018-09-05 15:17:33,5.893s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 15:17:27,2018-09-05 15:17:28,0.790s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-05 15:17:28,2018-09-05 15:17:31,3.040s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 15:17:31,2018-09-05 15:17:32,0.966s,PASSED
closeBrowser,Chrome 68.0.3440.106,,2018-09-05 15:17:32,2018-09-05 15:17:33,0.753s,PASSED
,,,,,,
Test Cases/Credit Rule exists in the system,Chrome 68.0.3440.106,To verify that Credit Rule(name of the Credit Rule) exists in the system,2018-09-05 15:17:33,2018-09-05 15:17:33,0.229s,PASSED
Statement - return null,Chrome 68.0.3440.106,,2018-09-05 15:17:33,2018-09-05 15:17:33,0.000s,PASSED
