Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TestDemo,Chrome 68.0.3440.106,,2018-09-07 15:10:19,2018-09-07 15:12:20,2m - 0.737s,PASSED
,,,,,,
Test Cases/Credit Rule exists in the system,Chrome 68.0.3440.106,To verify that Credit Rule(name of the Credit Rule) exists in the system,2018-09-07 15:10:20,2018-09-07 15:11:25,1m - 5.271s,PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-07 15:10:20,2018-09-07 15:11:05,45.078s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-07 15:11:05,2018-09-07 15:11:10,5.014s,PASSED
mouseOver,Chrome 68.0.3440.106,,2018-09-07 15:11:10,2018-09-07 15:11:11,0.196s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-07 15:11:11,2018-09-07 15:11:14,3.005s,PASSED
scrollToElement,Chrome 68.0.3440.106,,2018-09-07 15:11:14,2018-09-07 15:11:14,0.092s,PASSED
click,Chrome 68.0.3440.106,,2018-09-07 15:11:14,2018-09-07 15:11:16,2.803s,PASSED
click,Chrome 68.0.3440.106,,2018-09-07 15:11:16,2018-09-07 15:11:17,0.731s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-07 15:11:17,2018-09-07 15:11:20,3.002s,PASSED
click,Chrome 68.0.3440.106,,2018-09-07 15:11:20,2018-09-07 15:11:20,0.242s,PASSED
scrollToElement,Chrome 68.0.3440.106,,2018-09-07 15:11:20,2018-09-07 15:11:20,0.066s,PASSED
click,Chrome 68.0.3440.106,,2018-09-07 15:11:20,2018-09-07 15:11:21,0.115s,PASSED
click,Chrome 68.0.3440.106,,2018-09-07 15:11:21,2018-09-07 15:11:21,0.239s,PASSED
scrollToElement,Chrome 68.0.3440.106,,2018-09-07 15:11:21,2018-09-07 15:11:21,0.077s,PASSED
click,Chrome 68.0.3440.106,,2018-09-07 15:11:21,2018-09-07 15:11:21,0.098s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-07 15:11:21,2018-09-07 15:11:22,1.193s,PASSED
click,Chrome 68.0.3440.106,,2018-09-07 15:11:22,2018-09-07 15:11:22,0.205s,PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-07 15:11:22,2018-09-07 15:11:25,2.608s,PASSED
,,,,,,
Test Cases/Credit Types exist in the system,Chrome 68.0.3440.106,,2018-09-07 15:11:25,2018-09-07 15:12:20,54.725s,PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-07 15:11:25,2018-09-07 15:12:08,42.984s,PASSED
mouseOver,Chrome 68.0.3440.106,,2018-09-07 15:12:08,2018-09-07 15:12:09,0.835s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-07 15:12:09,2018-09-07 15:12:14,5.003s,PASSED
scrollToElement,Chrome 68.0.3440.106,,2018-09-07 15:12:14,2018-09-07 15:12:14,0.087s,PASSED
click,Chrome 68.0.3440.106,,2018-09-07 15:12:14,2018-09-07 15:12:15,1.099s,PASSED
click,Chrome 68.0.3440.106,,2018-09-07 15:12:15,2018-09-07 15:12:16,0.211s,PASSED
click,Chrome 68.0.3440.106,,2018-09-07 15:12:16,2018-09-07 15:12:16,0.818s,PASSED
scrollToElement,Chrome 68.0.3440.106,,2018-09-07 15:12:16,2018-09-07 15:12:17,0.062s,PASSED
click,Chrome 68.0.3440.106,,2018-09-07 15:12:17,2018-09-07 15:12:17,0.130s,PASSED
click,Chrome 68.0.3440.106,,2018-09-07 15:12:17,2018-09-07 15:12:17,0.162s,PASSED
scrollToElement,Chrome 68.0.3440.106,,2018-09-07 15:12:17,2018-09-07 15:12:17,0.042s,PASSED
click,Chrome 68.0.3440.106,,2018-09-07 15:12:17,2018-09-07 15:12:17,0.105s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-07 15:12:17,2018-09-07 15:12:17,0.531s,PASSED
click,Chrome 68.0.3440.106,,2018-09-07 15:12:17,2018-09-07 15:12:18,0.205s,PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-07 15:12:18,2018-09-07 15:12:20,2.074s,PASSED
