Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TestDemo,Chrome 68.0.3440.106,,2018-09-05 15:29:51,2018-09-05 15:30:45,53.999s,PASSED
,,,,,,
Test Cases/Earning Codes exist in the system,Chrome 68.0.3440.106,,2018-09-05 15:29:51,2018-09-05 15:30:45,53.403s,PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-05 15:29:52,2018-09-05 15:30:36,43.711s,PASSED
mouseOver,Chrome 68.0.3440.106,,2018-09-05 15:30:36,2018-09-05 15:30:36,0.361s,PASSED
scrollToElement,Chrome 68.0.3440.106,,2018-09-05 15:30:36,2018-09-05 15:30:37,1.019s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 15:30:37,2018-09-05 15:30:39,1.718s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-05 15:30:39,2018-09-05 15:30:39,0.528s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 15:30:39,2018-09-05 15:30:39,0.223s,PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-05 15:30:39,2018-09-05 15:30:45,5.350s,PASSED
