Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TestDemo,Chrome 68.0.3440.106,,2018-09-05 15:01:35,2018-09-05 15:02:20,45.111s,PASSED
,,,,,,
Test Cases/Commission Login,Chrome 68.0.3440.106,,2018-09-05 15:01:35,2018-09-05 15:02:19,43.769s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-09-05 15:01:36,2018-09-05 15:01:40,3.984s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-05 15:01:40,2018-09-05 15:01:51,11.091s,PASSED
maximizeWindow,Chrome 68.0.3440.106,,2018-09-05 15:01:51,2018-09-05 15:01:52,1.188s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-05 15:01:52,2018-09-05 15:01:52,0.396s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-05 15:01:52,2018-09-05 15:01:53,0.211s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 15:01:53,2018-09-05 15:01:53,0.186s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 15:01:53,2018-09-05 15:01:56,3.260s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 15:01:56,2018-09-05 15:01:57,0.807s,PASSED
click,Chrome 68.0.3440.106,,2018-09-05 15:01:57,2018-09-05 15:02:19,22.101s,PASSED
